,Especificação,Classe,Tipo
020123,"Cartuchos de toner, abastecidos, para impressoras e fotocopiadoras",2,p
020046,Colofônia [resina natural] *,2,p
020047,Corantes,2,p
020005,Corantes para alimentos,2,p
020050,Copal,2,p
020048,Corantes de malte,2,p
020004,Corantes para bebidas,2,p
020024,Corantes para cerveja,2,p
020088,Corantes para licores,2,p
020023,Corantes para manteiga,2,p
020130,Corantes sob a forma de caneta para restauração de mobiliário,2,p
020056,Creosoto para conservação da madeira,2,p
020060,Curcuma [corante],2,p
020106,Dióxido de titânio [pigmento],2,p
020015,Emulsões de prata [pigmentos],2,p
020064,Esmaltes [vernizes],2,p
020065,Esmaltes para pintar,2,p
020055,Espessantes para tintas,2,p
020020,Estuque [revestimento texturizado],2,p
020112,Extratos de madeira tintória,2,p
020021,Faixas anticorrosão,2,p
020072,Fixadores [vernizes],2,p
020011,Fixadores para aquarelas,2,p
020092,"Folhas metálicas para uso em pintura, decoração, impressão e arte",2,p
020101,Fuligem [corante],2,p
020040,Primer anticorrosivo para chassis de veículos,2,p
020074,Fustete [corante],2,p
020077,Gomas-lacas,2,p
020078,Gomas-resinas,2,p
020076,Gomas-gutas para pintura,2,p
020079,Graxas antiferrugem,2,p
020086,Índigo [corante],2,p
020115,Lacas,2,p
020031,Lacas de bronzagem,2,p
020042,Leite de cal,2,p
020089,Óxido de chumbo [pigmento],2,p
020111,Madeira tintória,2,p
020035,Malte caramelo [corante alimentar],2,p
020091,Mástique [resina natural],2,p
020090,"Metais em pó para uso em pintura, decoração, impressão e arte",2,p
020095,Zarcão,2,p
020002,Mordentes *,2,p
020057,Tinturas para couro,2,p
020027,Mordentes para madeira,2,p
020039,Negro de carvão [pigmento],2,p
020073,Negro de fumo [pigmento],2,p
020083,Óleos antiferrugem,2,p
020082,Óleos para conservação de madeira,2,p
020044,Óxido de cobalto [corante],2,p
020081,Óxido de zinco [pigmento],2,p
020096,Papel para pintar ovos de páscoa,2,p
020014,Pasta de prata,2,p
020043,Pastas para impressão [tintas],2,p
020125,Pastilhas de pintura removíveis,2,p
020059,Pigmentos,2,p
020008,Pó de alumínio para pintura,2,p
020032,Pó de bronze para pintura,2,p
020016,Pós para pratear,2,p
020010,Preparações anticorrosão,2,p
020107,Preparações antiferrugem,2,p
020049,Preparações para conservação de madeira,2,p
020094,Preparações para proteção de metais,2,p
020093,Produtos antiembaciamento para metais,2,p
020061,Resinas naturais em bruto,2,p
020131,Revestimentos antigrafite [tintas],2,p
020026,Revestimentos para madeira [tintas],2,p
020036,Revestimentos para feltros isolantes de telhados [tintas],2,p
020070,Revestimentos [tintas],2,p
020100,Sandáraca,2,p
020068,Sicativos para tintas,2,p
020108,Substâncias usadas para preparar uma superfície para pintura [primer],2,p
020102,Sumagre para vernizes,2,p
020062,Têmpera [tinta],2,p
020029,Terra de siena [argila],2,p
020054,Tíneres para lacas [diluentes],2,p
020053,Tíneres para tintas [diluentes],2,p
020080,Tinta para gravura,2,p
020001,Tintas *,2,p
020122,Tintas anti-incrustantes,2,p
020135,Tintas antiurina,2,p
020127,Tintas a óleo para uso em arte,2,p
020085,Tintas à prova de fogo,2,p
020019,Tintas bactericidas,2,p
020128,Tintas comestíveis,2,p
020007,Tintas de alumínio,2,p
020009,Tintas de amianto,2,p
020126,Tintas de aquarela para uso em arte,2,p
020066,Tintas para impressão,2,p
020041,Tintas para calçado,2,p
020037,Tintas para cerâmica,2,p
020033,Tintas para couro,2,p
020121,Tintas para impressoras e fotocopiadoras,2,p
020067,Tintas para marcar animais,2,p
020058,Tinturas *,2,p
020028,Tinturas para madeira,2,p
020132,Toner para impressoras e fotocopiadoras,2,p
020025,Verniz betuminoso,2,p
020114,Verniz de copal,2,p
020003,Vernizes *,2,p
020075,"Vidrados [tintas, lacas]",2,p
030165,Abrasivos *,3,p
030224,Adesivos para enfeitar unhas,3,p
030191,Adstringentes para uso cosmético,3,p
030214,Agentes de secagem para máquinas de lavar pratos,3,p
030091,Água de cheiro,3,p
030058,Água de colônia [eau de Cologne],3,p
030092,Água de toalete [eaux de toilette],3,p
030089,Água sanitária [solução à base de cloro diluído],3,p
030090,Água de lavanda,3,p
030255,Água micelar,3,p
030112,Água oxigenada [peróxido de hidrogênio] para uso cosmético,3,p
030167,Amoníaco [álcali volátil] [detergente],3,p
030259,Algodão impregnado com preparações demaquilantes,3,p
030066,Algodão para uso cosmético,3,p
030132,Almíscar [perfumaria],3,p
030193,Amaciantes de tecidos [lavanderia],3,p
030008,Âmbar [perfume],3,p
030014,Anil para lavanderia,3,p
030162,Antitranspirantes [produtos de toalete],3,p
030209,Ar comprimido em lata para fins de limpeza,3,p
030172,Aromáticos [óleos essenciais],3,p
030246,Aromatizadores de ambiente com varetas [difusores de aroma],3,p
030236,Flavorizantes para alimentos [óleos essenciais],3,p
030222,"Bálsamo, exceto para uso medicinal",3,p
030105,Bases para perfumes de flores,3,p
030252,Basma [tintura cosmética],3,p
030018,Batons para os lábios,3,p
030022,Branco de Espanha [carbonato de cálcio],3,p
030221,Brilho para os lábios,3,p
030254,Brilho para unhas [glitter],3,p
030036,Carboneto [carbeto] de silício [abrasivo],3,p
030035,Carbonetos metálicos [abrasivos],3,p
030093,Casca de quilaia para lavagem,3,p
030207,Cera antiderrapante para pisos,3,p
030055,Cera para alfaiates,3,p
030241,Cera para assoalhos,3,p
030053,Cera para assoalhos de tacos,3,p
030047,Cera para assoalhos e móveis,3,p
030052,Cera para bigode,3,p
030074,Cremes para couro,3,p
030097,Cera para depilação,3,p
030054,Cera para polir,3,p
030049,Cera para sapateiros,3,p
030046,Cera para sapatos,3,p
030042,Cílios postiços,3,p
030038,Cinza vulcânica para limpeza,3,p
030060,Colorantes para toalete,3,p
030231,Condicionadores para cabelos,3,p
030061,Conservantes para couro [produtos para polir],3,p
030062,Coríndon [abrasivo],3,p
030202,Máscaras de cílios,3,p
030065,Cosméticos,3,p
030063,Cosméticos para animais,3,p
030131,Cosméticos para as sobrancelhas,3,p
030249,Cosméticos para crianças,3,p
030039,Creme para sapato,3,p
030071,Cremes cosméticos,3,p
030023,Cremes para clarear a pele,3,p
030070,Cremes para polir,3,p
030072,Cristais de soda para a limpeza,3,p
030181,Decalques decorativos para uso cosmético,3,p
030079,Dentifrícios*,3,p
030180,Desodorantes [perfumaria],3,p
030217,Desodorizante para animais de estimação,3,p
030075,"Detergentes, exceto os utilizados durante processo de fabricação e para uso médico",3,p
030082,Diamantina [abrasivo],3,p
030031,"Enxaguantes bucais, exceto para uso medicinal",3,p
030032,Esmalte para unhas,3,p
030094,Esmeril,3,p
030015,Essência de badiana [anis estrelado],3,p
030128,Essência de menta [óleo essencial],3,p
030099,Essências etéreas,3,p
030064,Estojos de cosméticos [kits de cosméticos],3,p
030239,Extratos de ervas para fins cosméticos,3,p
030101,Extratos de flores [perfumaria],3,p
030263,Fitas para realce de côncavo,3,p
030173,Flavorizantes para bebidas [óleos essenciais],3,p
030107,Flavorizantes para bolos [óleos essenciais],3,p
030261,Folhas antiestáticas para máquina de secar,3,p
030260,Folhas para máquina de lavar que previnem a descoloração,3,p
030220,"Géis de massagem, exceto para uso medicinal",3,p
030210,Géis para clareamento dental,3,p
030109,Geleia de petróleo para uso cosmético,3,p
030110,Geraniol,3,p
030067,Giz para limpeza,3,p
030262,Purpurina corporal,3,p
030010,Goma de amido para lavanderia,3,p
030009,Goma de amido para brilho [lavanderia],3,p
030111,Gorduras para uso cosmético,3,p
030019,Hastes com pontas de algodão para fins cosméticos,3,p
030227,Henna [tintura cosmética],3,p
030095,Incenso,3,p
030121,Ionona [perfumaria],3,p
030154,Lápis de sobrancelhas,3,p
030069,Lápis para uso cosmético,3,p
030201,Laquê para cabelos,3,p
030257,Látex líquido para tinta corporal para uso cosmético,3,p
030244,Lavagens vaginais para fins de higiene ou desodorização,3,p
030169,Leite de amêndoas para uso cosmético,3,p
030123,Leites de limpeza para toalete,3,p
030197,Lenços impregnados com loções cosméticas,3,p
030233,Lenços impregnados com preparações para remover maquiagem,3,p
030251,"Lenços umedecidos para bebês, impregnados com preparações para limpeza",3,p
030208,Líquidos antiderrapantes para pisos,3,p
030126,Líquidos para limpeza de para-brisa,3,p
030140,Lixa com costado de papel [lixa de papel],3,p
030160,Tela [tecido] abrasiva,3,p
030086,Lixa de esmeril com costado de pano,3,p
030084,Lixa de esmeril com costado de papel,3,p
030153,Lixívia de soda,3,p
030034,Loções capilares*,3,p
030122,Loções para uso cosmético,3,p
030200,Loções pós-barba,3,p
030030,Madeira aromática,3,p
030102,Maquiagem para o rosto,3,p
030020,Máscaras de beleza,3,p
030129,Menta para perfumaria,3,p
030203,Mistura de fragrâncias,3,p
030006,Óleo de amêndoas,3,p
030021,Óleo de bergamota,3,p
030108,Óleo de gaulteria [perfumaria],3,p
030115,Óleo de jasmim,3,p
030116,Óleo de lavanda,3,p
030119,Óleo de rosa,3,p
030158,Óleo de terebintina para desengordurar,3,p
030100,Óleos essenciais,3,p
030037,Óleos essenciais de cedro,3,p
030226,Óleos essenciais de cidra,3,p
030056,Óleos essenciais de limão,3,p
030117,Óleos para limpeza,3,p
030118,Óleos para perfumes e essências,3,p
030120,Óleos para toalete,3,p
030114,Óleos para uso cosmético,3,p
030211,Panos impregnados com detergente para limpeza,3,p
030166,Papel abrasivo,3,p
030139,Papel para polir,3,p
030253,Parches em gel para os olhos para fins cosméticos,3,p
030258,Pastas de dentes,3,p
030073,Pastas para afiar navalha,3,p
030005,Pedra de barbear [adstringente],3,p
030164,Pedra trípole para polimento,3,p
030145,Pedra-pomes,3,p
030168,Pedras de alúmen [pedras-ume] [adstringente],3,p
030144,Pedras de polir,3,p
030002,Pedras para amaciar,3,p
030135,Perfumes,3,p
030050,Pez para sapateiros,3,p
030113,Piperonal [heliotropina],3,p
030147,Pó para maquiagem,3,p
030146,Pomadas para uso cosmético,3,p
030229,Porta-batom,3,p
030083,Preparações antiestáticas para uso doméstico,3,p
030016,Preparações cosméticas para banhos,3,p
030177,Preparações cosméticas para emagrecimento,3,p
030219,Preparações de babosa para uso cosmético,3,p
030218,Preparações de banho para higiene íntima ou para uso desodorante [produtos de higiene pessoal],3,p
030234,Preparações de colágeno para fins cosméticos,3,p
030238,"Preparações de limpeza para fins de higiene íntima pessoal, não medicinais",3,p
030096,Preparações depilatórias,3,p
030081,Preparações desincrustantes para uso doméstico,3,p
030237,Preparações fitocosméticas,3,p
030003,Preparações para afiar,3,p
030232,Preparações para alisar cabelos,3,p
030230,"Preparações para banho, exceto para fins medicinais",3,p
030148,Preparações para barbear,3,p
030171,Preparações para bronzear [cosméticos],3,p
030125,Preparações para higiene pessoal*,3,p
030104,Preparações para limpeza,3,p
030138,Preparações para limpeza de papel de parede,3,p
030194,Preparações para limpeza de próteses dentárias,3,p
030041,Preparações para ondular os cabelos,3,p
030215,Preparações para perfumar ambientes,3,p
030045,Preparações para polimento,3,p
030225,Preparações para proteção solar,3,p
030250,Preparações para refrescar o hálito para higiene pessoal,3,p
030170,Preparações para remoção de ferrugem,3,p
030228,Preparações polidoras para calçados,3,p
030247,Produtos alvejantes [descolorantes] para uso doméstico,3,p
030142,Produtos cosméticos para cuidados da pele,3,p
030043,Produtos cosméticos para os cílios,3,p
030141,Produtos de perfumaria,3,p
030087,Produtos descolorantes,3,p
030192,Produtos descolorantes para uso cosmético,3,p
030133,Produtos neutralizadores para permanentes nos cabelos,3,p
030127,Produtos para alisar [engomar],3,p
030028,Produtos para alvejar roupa,3,p
030025,Produtos para clarear couro,3,p
030029,Produtos para dar brilho [lavanderia],3,p
030212,Produtos para dar brilho às folhas das plantas,3,p
030106,Produtos para defumação [perfumaria],3,p
030077,"Produtos para desengordurar, exceto os utilizados durante o processo de fabricação",3,p
030195,Produtos para desentupir canos de esgoto,3,p
030098,Produtos para enxaguar a roupa [lavanderia],3,p
030048,Produtos para fazer brilhar [lustração],3,p
030205,Produtos para lavagem a seco,3,p
030124,Produtos para lavanderia,3,p
030243,"Produtos para lavar os olhos, não medicinais",3,p
030033,Produtos para maquiagem,3,p
030137,Produtos para o cuidado das unhas,3,p
030198,Produtos para polimento de próteses dentárias,3,p
030179,Produtos para remover a pintura,3,p
030085,Produtos para remover lacas,3,p
030078,Produtos para remover maquiagem,3,p
030088,Produtos para remover vernizes,3,p
030245,Produtos químicos de limpeza para uso doméstico,3,p
030174,Produtos químicos de uso doméstico para avivar cores [lavanderia],3,p
030204,Pulverizadores para refrescar o hálito,3,p
030206,Removedores de cera para assoalhos [produtos para decapagem],3,p
030240,Removedores de esmalte de unhas,3,p
030011,Rouge [vermelho] para polimento,3,p
030013,Sabões de avivamento de cores [têxtil],3,p
030012,Sabões*,3,p
030163,Sabonete antitranspirante,3,p
030143,Sabonete antitranspirante para os pés,3,p
030007,Sabonete de amêndoas,3,p
030149,Sabonete desodorante,3,p
030017,Sabonete para barbear,3,p
030152,Sabonetes,3,p
030150,Sachês para perfumar roupa,3,p
030151,Safrol,3,p
030175,"Sais de banho, exceto para uso medicinal",3,p
030026,Sais para branquear,3,p
030027,Soda para branquear,3,p
030076,Soluções para decapagem,3,p
030001,Substâncias adesivas para fixar cabelos postiços,3,p
030178,Substâncias adesivas para fixar cílios postiços,3,p
030199,Substâncias adesivas para uso cosmético,3,p
030155,Talco para toalete,3,p
030161,Tecido de vidro [tecido abrasivo],3,p
030157,Terebintina para desengordurar,3,p
030159,Terpenos [óleos essenciais],3,p
030256,Tinta corporal para uso cosmético,3,p
030156,Tinturas cosméticas,3,p
030176,Tinturas para barba,3,p
030040,Tinturas para os cabelos,3,p
030068,Tira-manchas,3,p
030235,Tiras para branqueamento dental,3,p
030216,Tiras refrescantes para o hálito,3,p
030136,Unhas postiças,3,p
030213,Varetas de incenso,3,p
030248,Velas de massagem para fins cosméticos,3,p
030223,Xampu a seco*,3,p
030134,Xampus*,3,p
030196,Xampus para animais de estimação [preparações para higiene não medicamentosas],3,p
030242,Xampus para animais [preparações higiênicas não medicinais],3,p
040007,Acendalha,4,p
040085,"Aditivos, não químicos, para combustível para motores",4,p
040003,Álcool [combustível],4,p
040002,Álcool metilado,4,p
040008,Antracito,4,p
040006,Aparas de madeira para acender fogo,4,p
040110,Benzina,4,p
040017,Blocos de turfa [combustível],4,p
040019,Briquetes combustíveis,4,p
040016,Briquetes de carvão,4,p
040018,Briquetes de madeira,4,p
040081,Combustível para motor,4,p
040023,Carvão [combustível],4,p
040117,Carvão para narguilé,4,p
040014,Carvão vegetal [combustível],4,p
040027,Cera [matéria-prima],4,p
040001,Cera de abelha,4,p
040116,Cera de abelha para uso na fabricação de cosméticos,4,p
040021,Cera de carnaúba,4,p
040030,Cera industrial,4,p
040028,Cera para correias,4,p
040114,Cera para esquis,4,p
040029,Cera para iluminação,4,p
040022,Ceresina,4,p
040025,Combustível,4,p
040004,Combustível à base de álcool,4,p
040112,Combustível à base de benzeno,4,p
040111,Combustível à base de biomassa [biocombustível],4,p
040113,Combustível à base de xileno,4,p
040032,Combustível mineral,4,p
040041,Combustível para iluminação,4,p
040109,Compostos para absorção de pó,4,p
040079,Compostos para ligar pó,4,p
040012,Compostos para ligar pó para varredura,4,p
040031,Coque,4,p
040106,Energia elétrica,4,p
040073,Estearina,4,p
040107,Etanol [combustível],4,p
040044,Éter de petróleo,4,p
